regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;;43;;;;2021-03-22;12;11377239;793008;1789;17157;288;;;
Sul;RS;;43;;;;2021-03-23;12;11377239;801499;8491;17499;342;;;
Sul;RS;;43;;;;2021-03-24;12;11377239;809039;7540;17748;249;;;
Sul;RS;;43;;;;2021-03-25;12;11377239;815172;6133;17941;193;;;
Sul;RS;;43;;;;2021-03-26;12;11377239;816275;1103;18349;408;;;
Sul;RS;;43;;;;2021-03-27;12;11377239;828397;12122;18680;331;;;
Sul;RS;;43;;;;2021-03-28;13;11377239;830630;2233;18823;143;;;
Sul;RS;;43;;;;2021-03-29;13;11377239;832007;1377;19020;197;;;
Sul;RS;;43;;;;2021-03-30;13;11377239;839070;7063;19432;412;;;
Sul;RS;;43;;;;2021-03-31;13;11377239;845380;6310;19736;304;;;
Sul;RS;;43;;;;2021-04-01;13;11377239;850220;4840;20063;327;;;
Sul;RS;;43;;;;2021-04-02;13;11377239;858000;7780;20234;171;;;
Sul;RS;;43;;;;2021-04-03;13;11377239;859253;1253;20436;202;;;
Sul;RS;;43;;;;2021-04-04;14;11377239;860136;883;20499;63;;;
Sul;RS;;43;;;;2021-04-05;14;11377239;860924;788;20600;101;;;
Sul;RS;;43;;;;2021-04-06;14;11377239;868590;7666;21018;418;;;
Sul;RS;;43;;;;2021-04-07;14;11377239;875450;6860;21261;243;;;
Sul;RS;;43;;;;2021-04-08;14;11377239;879263;3813;21538;277;;;
Sul;RS;;43;;;;2021-04-09;14;11377239;886149;6886;21779;241;;;
Sul;RS;;43;;;;2021-04-10;14;11377239;890558;4409;21864;85;;;
Sul;RS;;43;;;;2021-04-11;15;11377239;891554;996;21881;17;;;
Sul;RS;;43;;;;2021-04-12;15;11377239;892087;533;22047;166;;;
Sul;RS;;43;;;;2021-04-13;15;11377239;898514;6427;22388;341;;;
Sul;RS;;43;;;;2021-04-14;15;11377239;904944;6430;22565;177;;;
Sul;RS;;43;;;;2021-04-15;15;11377239;910522;5578;22798;233;;;
Sul;RS;;43;;;;2021-04-16;15;11377239;915558;5036;22977;179;;;
Sul;RS;;43;;;;2021-04-17;15;11377239;920426;4868;23121;144;;;
Sul;RS;;43;;;;2021-04-18;16;11377239;921812;1386;23192;71;;;
Sul;RS;;43;;;;2021-04-19;16;11377239;922550;738;23271;79;;;
Sul;RS;;43;;;;2021-04-20;16;11377239;928802;6252;23515;244;;;
Sul;RS;;43;;;;2021-04-21;16;11377239;934970;6168;23690;175;;;
Sul;RS;;43;;;;2021-04-22;16;11377239;935839;869;23752;62;;;
Sul;RS;;43;;;;2021-04-23;16;11377239;942712;6873;23975;223;;;
Sul;RS;;43;;;;2021-04-24;16;11377239;948425;5713;24152;177;;;
Sul;RS;;43;;;;2021-04-25;17;11377239;948958;533;24196;44;;;
Sul;RS;;43;;;;2021-04-26;17;11377239;949965;1007;24266;70;;;
Sul;RS;;43;;;;2021-04-27;17;11377239;956030;6065;24458;192;;;
Sul;RS;;43;;;;2021-04-28;17;11377239;962667;6637;24605;147;;;
Sul;RS;;43;;;;2021-04-29;17;11377239;966895;4228;24753;148;;;
Sul;RS;;43;;;;2021-04-30;17;11377239;974969;8074;24951;198;;;
Sul;RS;;43;;;;2021-05-01;17;11377239;979807;4838;25086;135;;;
Sul;RS;;43;;;;2021-05-02;18;11377239;980412;605;25108;22;;;
Sul;RS;;43;;;;2021-05-03;18;11377239;980806;394;25165;57;;;
Sul;RS;;43;;;;2021-05-04;18;11377239;986491;5685;25417;252;;;
Sul;RS;;43;;;;2021-05-05;18;11377239;992471;5980;25544;127;;;
Sul;RS;;43;;;;2021-05-06;18;11377239;995734;3263;25668;124;;;
Sul;RS;;43;;;;2021-05-07;18;11377239;1003065;7331;25807;139;;;
Sul;RS;;43;;;;2021-05-08;18;11377239;1007208;4143;25901;94;;;
Sul;RS;;43;;;;2021-05-09;19;11377239;1007895;687;25933;32;;;
Sul;RS;;43;;;;2021-05-10;19;11377239;1008296;401;25990;57;;;
Sul;RS;;43;;;;2021-05-11;19;11377239;1013486;5190;26176;186;;;
Sul;RS;;43;;;;2021-05-12;19;11377239;1018592;5106;26318;142;;;
Sul;RS;;43;;;;2021-05-13;19;11377239;1022473;3881;26442;124;;;
Sul;RS;;43;;;;2021-05-14;19;11377239;1026998;4525;26550;108;;;
Sul;RS;;43;;;;2021-05-15;19;11377239;1031239;4241;26657;107;;;
Sul;RS;;43;;;;2021-05-16;20;11377239;1031880;641;26685;28;;;
Sul;RS;;43;;;;2021-05-17;20;11377239;1032330;450;26724;39;;;
Sul;RS;;43;;;;2021-05-18;20;11377239;1038044;5714;26901;177;;;
Sul;RS;;43;;;;2021-05-19;20;11377239;1043927;5883;27031;130;;;
Sul;RS;;43;;;;2021-05-20;20;11377239;1049279;5352;27167;136;;;
Sul;RS;;43;;;;2021-05-21;20;11377239;1054119;4840;27286;119;;;
Sul;RS;;43;;;;2021-05-22;20;11377239;1059068;4949;27399;113;;;
Sul;RS;;43;;;;2021-05-23;21;11377239;1059990;922;27419;20;;;
Sul;RS;;43;;;;2021-05-24;21;11377239;1060777;787;27468;49;;;
Sul;RS;;43;;;;2021-05-25;21;11377239;1066265;5488;27624;156;;;
Sul;RS;;43;;;;2021-05-26;21;11377239;1071333;5068;27756;132;;;
Sul;RS;;43;;;;2021-05-27;21;11377239;1074634;3301;27868;112;;;
Sul;RS;;43;;;;2021-05-28;21;11377239;1074821;187;27990;122;;;
Sul;RS;;43;;;;2021-05-29;21;11377239;1082746;7925;28105;115;;;
Sul;RS;;43;;;;2021-05-30;22;11377239;1084263;1517;28158;53;;;
Sul;RS;;43;;;;2021-05-31;22;11377239;1085523;1260;28192;34;;;
Sul;RS;;43;;;;2021-06-01;22;11377239;1091074;5551;28354;162;;;
Sul;RS;;43;;;;2021-06-02;22;11377239;1098542;7468;28484;130;;;
Sul;RS;;43;;;;2021-06-03;22;11377239;1104487;5945;28609;125;;;
Sul;RS;;43;;;;2021-06-04;22;11377239;1105566;1079;28663;54;;;
Sul;RS;;43;;;;2021-06-05;22;11377239;1109976;4410;28765;102;;;
Sul;RS;;43;;;;2021-06-06;23;11377239;1111570;1594;28795;30;;;
Sul;RS;;43;;;;2021-06-07;23;11377239;1119156;7586;28866;71;;;
Sul;RS;;43;;;;2021-06-08;23;11377239;1121887;2731;29082;216;;;
Sul;RS;;43;;;;2021-06-09;23;11377239;1131669;9782;29218;136;;;
Sul;RS;;43;;;;2021-06-10;23;11377239;1137010;5341;29351;133;;;
Sul;RS;;43;;;;2021-06-11;23;11377239;1142645;5635;29484;133;;;
Sul;RS;;43;;;;2021-06-12;23;11377239;1148015;5370;29613;129;;;
Sul;RS;;43;;;;2021-06-13;24;11377239;1148734;719;29672;59;;;
Sul;RS;;43;;;;2021-06-14;24;11377239;1149424;690;29701;29;;;
Sul;RS;;43;;;;2021-06-15;24;11377239;1149424;0;29701;0;;;
Sul;RS;;43;;;;2021-06-16;24;11377239;1161921;12497;30032;331;;;
Sul;RS;;43;;;;2021-06-17;24;11377239;1166535;4614;30163;131;;;
Sul;RS;;43;;;;2021-06-18;24;11377239;1176385;9850;30276;113;;;
Sul;RS;;43;;;;2021-06-19;24;11377239;1181872;5487;30372;96;;;
Sul;RS;;43;;;;2021-06-20;25;11377239;1182552;680;30401;29;;;
Centro-Oeste;MS;;50;;;;2021-01-01;53;2778986;134750;989;2347;18;;;
Centro-Oeste;MS;;50;;;;2021-01-02;53;2778986;135361;611;2360;13;;;
Centro-Oeste;MS;;50;;;;2021-01-03;1;2778986;135917;556;2372;12;;;
Centro-Oeste;MS;;50;;;;2021-01-04;1;2778986;136250;333;2398;26;;;
Centro-Oeste;MS;;50;;;;2021-01-05;1;2778986;137570;1320;2431;33;;;
Centro-Oeste;MS;;50;;;;2021-01-06;1;2778986;139152;1582;2459;28;;;
Centro-Oeste;MS;;50;;;;2021-01-07;1;2778986;140463;1311;2486;27;;;
Centro-Oeste;MS;;50;;;;2021-01-08;1;2778986;141649;1186;2511;25;;;
Centro-Oeste;MS;;50;;;;2021-01-09;1;2778986;142765;1116;2525;14;;;
Centro-Oeste;MS;;50;;;;2021-01-10;2;2778986;143596;831;2546;21;;;
Centro-Oeste;MS;;50;;;;2021-01-11;2;2778986;144051;455;2565;19;;;
Centro-Oeste;MS;;50;;;;2021-01-12;2;2778986;145048;997;2587;22;;;
Centro-Oeste;MS;;50;;;;2021-01-13;2;2778986;146143;1095;2609;22;;;
Centro-Oeste;MS;;50;;;;2021-01-14;2;2778986;147249;1106;2625;16;;;
Centro-Oeste;MS;;50;;;;2021-01-15;2;2778986;148415;1166;2648;23;;;
Centro-Oeste;MS;;50;;;;2021-01-16;2;2778986;149731;1316;2661;13;;;
Centro-Oeste;MS;;50;;;;2021-01-17;3;2778986;150498;767;2674;13;;;
Centro-Oeste;MS;;50;;;;2021-01-18;3;2778986;150944;446;2686;12;;;
Centro-Oeste;MS;;50;;;;2021-01-19;3;2778986;152026;1082;2705;19;;;
Centro-Oeste;MS;;50;;;;2021-01-20;3;2778986;153057;1031;2723;18;;;
Centro-Oeste;MS;;50;;;;2021-01-21;3;2778986;154121;1064;2741;18;;;
Centro-Oeste;MS;;50;;;;2021-01-22;3;2778986;155010;889;2771;30;;;
Centro-Oeste;MS;;50;;;;2021-01-23;3;2778986;155972;962;2794;23;;;
Centro-Oeste;MS;;50;;;;2021-01-24;4;2778986;156459;487;2812;18;;;
Centro-Oeste;MS;;50;;;;2021-01-25;4;2778986;156711;252;2819;7;;;
Centro-Oeste;MS;;50;;;;2021-01-26;4;2778986;157758;1047;2839;20;;;
Centro-Oeste;MS;;50;;;;2021-01-27;4;2778986;158340;582;2848;9;;;
Centro-Oeste;MS;;50;;;;2021-01-28;4;2778986;159131;791;2871;23;;;
Centro-Oeste;MS;;50;;;;2021-01-29;4;2778986;159881;750;2885;14;;;
Centro-Oeste;MS;;50;;;;2021-01-30;4;2778986;160623;742;2898;13;;;
Centro-Oeste;MS;;50;;;;2021-01-31;5;2778986;161021;398;2909;11;;;
Centro-Oeste;MS;;50;;;;2021-02-01;5;2778986;161371;350;2921;12;;;
Centro-Oeste;MS;;50;;;;2021-02-02;5;2778986;162220;849;2937;16;;;
Centro-Oeste;MS;;50;;;;2021-02-03;5;2778986;163003;783;2958;21;;;
Centro-Oeste;MS;;50;;;;2021-02-04;5;2778986;163692;689;2972;14;;;
Centro-Oeste;MS;;50;;;;2021-02-05;5;2778986;164314;622;2983;11;;;
Centro-Oeste;MS;;50;;;;2021-02-06;5;2778986;165141;827;2999;16;;;
Centro-Oeste;MS;;50;;;;2021-02-07;6;2778986;165553;412;3012;13;;;
Centro-Oeste;MS;;50;;;;2021-02-08;6;2778986;165903;350;3024;12;;;
Centro-Oeste;MS;;50;;;;2021-02-09;6;2778986;166940;1037;3053;29;;;
Centro-Oeste;MS;;50;;;;2021-02-10;6;2778986;167786;846;3070;17;;;
Centro-Oeste;MS;;50;;;;2021-02-11;6;2778986;168608;822;3090;20;;;
Centro-Oeste;MS;;50;;;;2021-02-12;6;2778986;169308;700;3100;10;;;
Centro-Oeste;MS;;50;;;;2021-02-13;6;2778986;170126;818;3115;15;;;
Centro-Oeste;MS;;50;;;;2021-02-14;7;2778986;170522;396;3130;15;;;
Centro-Oeste;MS;;50;;;;2021-02-15;7;2778986;170917;395;3142;12;;;
Centro-Oeste;MS;;50;;;;2021-02-16;7;2778986;171828;911;3160;18;;;
Centro-Oeste;MS;;50;;;;2021-02-17;7;2778986;172402;574;3166;6;;;
Centro-Oeste;MS;;50;;;;2021-02-18;7;2778986;173235;833;3178;12;;;
Centro-Oeste;MS;;50;;;;2021-02-19;7;2778986;174106;871;3186;8;;;
Centro-Oeste;MS;;50;;;;2021-02-20;7;2778986;175113;1007;3198;12;;;
Centro-Oeste;MS;;50;;;;2021-02-21;8;2778986;175544;431;3204;6;;;
Centro-Oeste;MS;;50;;;;2021-02-22;8;2778986;175973;429;3224;20;;;
Centro-Oeste;MS;;50;;;;2021-02-23;8;2778986;177158;1185;3241;17;;;
Centro-Oeste;MS;;50;;;;2021-02-24;8;2778986;178250;1092;3246;5;;;
Centro-Oeste;MS;;50;;;;2021-02-25;8;2778986;179144;894;3270;24;;;
Centro-Oeste;MS;;50;;;;2021-02-26;8;2778986;180058;914;3293;23;;;
Centro-Oeste;MS;;50;;;;2021-02-27;8;2778986;180986;928;3306;13;;;
Centro-Oeste;MS;;50;;;;2021-02-28;9;2778986;181528;542;3319;13;;;
Centro-Oeste;MS;;50;;;;2021-03-01;9;2778986;181981;453;3330;11;;;
Centro-Oeste;MS;;50;;;;2021-03-02;9;2778986;183105;1124;3350;20;;;
Centro-Oeste;MS;;50;;;;2021-03-03;9;2778986;184117;1012;3374;24;;;
Centro-Oeste;MS;;50;;;;2021-03-04;9;2778986;185112;995;3393;19;;;
Centro-Oeste;MS;;50;;;;2021-03-05;9;2778986;185883;771;3416;23;;;
Centro-Oeste;MS;;50;;;;2021-03-06;9;2778986;187073;1190;3431;15;;;
Centro-Oeste;MS;;50;;;;2021-03-07;10;2778986;187615;542;3444;13;;;
Centro-Oeste;MS;;50;;;;2021-03-08;10;2778986;188267;652;3469;25;;;
Centro-Oeste;MS;;50;;;;2021-03-09;10;2778986;189155;888;3491;22;;;
Centro-Oeste;MS;;50;;;;2021-03-10;10;2778986;190392;1237;3516;25;;;
Centro-Oeste;MS;;50;;;;2021-03-11;10;2778986;191326;934;3537;21;;;
Centro-Oeste;MS;;50;;;;2021-03-12;10;2778986;192430;1104;3563;26;;;
Centro-Oeste;MS;;50;;;;2021-03-13;10;2778986;193629;1199;3584;21;;;
Centro-Oeste;MS;;50;;;;2021-03-14;11;2778986;194346;717;3614;30;;;
Centro-Oeste;MS;;50;;;;2021-03-15;11;2778986;194882;536;3628;14;;;
Centro-Oeste;MS;;50;;;;2021-03-16;11;2778986;196094;1212;3667;39;;;
Centro-Oeste;MS;;50;;;;2021-03-17;11;2778986;197541;1447;3709;42;;;
Centro-Oeste;MS;;50;;;;2021-03-18;11;2778986;198795;1254;3740;31;;;
Centro-Oeste;MS;;50;;;;2021-03-19;11;2778986;200017;1222;3775;35;;;
Centro-Oeste;MS;;50;;;;2021-03-20;11;2778986;201125;1108;3799;24;;;
Centro-Oeste;MS;;50;;;;2021-03-21;12;2778986;202168;1043;3826;27;;;
Centro-Oeste;MS;;50;;;;2021-03-22;12;2778986;202831;663;3854;28;;;
Centro-Oeste;MS;;50;;;;2021-03-23;12;2778986;204096;1265;3895;41;;;
Centro-Oeste;MS;;50;;;;2021-03-24;12;2778986;205712;1616;3915;20;;;
Centro-Oeste;MS;;50;;;;2021-03-25;12;2778986;206968;1256;3975;60;;;
Centro-Oeste;MS;;50;;;;2021-03-26;12;2778986;208495;1527;4045;70;;;
Centro-Oeste;MS;;50;;;;2021-03-27;12;2778986;210002;1507;4078;33;;;
Centro-Oeste;MS;;50;;;;2021-03-28;13;2778986;211282;1280;4123;45;;;
Centro-Oeste;MS;;50;;;;2021-03-29;13;2778986;212419;1137;4164;41;;;
Centro-Oeste;MS;;50;;;;2021-03-30;13;2778986;213869;1450;4220;56;;;
Centro-Oeste;MS;;50;;;;2021-03-31;13;2778986;215598;1729;4277;57;;;
Centro-Oeste;MS;;50;;;;2021-04-01;13;2778986;217457;1859;4334;57;;;
Centro-Oeste;MS;;50;;;;2021-04-02;13;2778986;218959;1502;4376;42;;;
Centro-Oeste;MS;;50;;;;2021-04-03;13;2778986;219857;898;4424;48;;;
Centro-Oeste;MS;;50;;;;2021-04-04;14;2778986;220894;1037;4481;57;;;
Centro-Oeste;MS;;50;;;;2021-04-05;14;2778986;221725;831;4513;32;;;
Centro-Oeste;MS;;50;;;;2021-04-06;14;2778986;223209;1484;4571;58;;;
Centro-Oeste;MS;;50;;;;2021-04-07;14;2778986;224697;1488;4630;59;;;
Centro-Oeste;MS;;50;;;;2021-04-08;14;2778986;225992;1295;4717;87;;;
Centro-Oeste;MS;;50;;;;2021-04-09;14;2778986;227226;1234;4769;52;;;
Centro-Oeste;MS;;50;;;;2021-04-10;14;2778986;228427;1201;4821;52;;;
Centro-Oeste;MS;;50;;;;2021-04-11;15;2778986;229419;992;4870;49;;;
Centro-Oeste;MS;;50;;;;2021-04-12;15;2778986;230189;770;4907;37;;;
Centro-Oeste;MS;;50;;;;2021-04-13;15;2778986;231511;1322;4940;33;;;
Centro-Oeste;MS;;50;;;;2021-04-14;15;2778986;232849;1338;5005;65;;;
Centro-Oeste;MS;;50;;;;2021-04-15;15;2778986;233948;1099;5055;50;;;
Centro-Oeste;MS;;50;;;;2021-04-16;15;2778986;235010;1062;5099;44;;;
Centro-Oeste;MS;;50;;;;2021-04-17;15;2778986;236087;1077;5156;57;;;
Centro-Oeste;MS;;50;;;;2021-04-18;16;2778986;237015;928;5193;37;;;
Centro-Oeste;MS;;50;;;;2021-04-19;16;2778986;237714;699;5224;31;;;
Centro-Oeste;MS;;50;;;;2021-04-20;16;2778986;238806;1092;5282;58;;;
Centro-Oeste;MS;;50;;;;2021-04-21;16;2778986;239918;1112;5335;53;;;
Centro-Oeste;MS;;50;;;;2021-04-22;16;2778986;240667;749;5374;39;;;
Centro-Oeste;MS;;50;;;;2021-04-23;16;2778986;241673;1006;5422;48;;;
Centro-Oeste;MS;;50;;;;2021-04-24;16;2778986;242658;985;5461;39;;;
Centro-Oeste;MS;;50;;;;2021-04-25;17;2778986;243553;895;5514;53;;;
Centro-Oeste;MS;;50;;;;2021-04-26;17;2778986;244200;647;5542;28;;;
Centro-Oeste;MS;;50;;;;2021-04-27;17;2778986;245238;1038;5581;39;;;
Centro-Oeste;MS;;50;;;;2021-04-28;17;2778986;246326;1088;5644;63;;;
Centro-Oeste;MS;;50;;;;2021-04-29;17;2778986;247236;910;5686;42;;;
Centro-Oeste;MS;;50;;;;2021-04-30;17;2778986;248185;949;5718;32;;;
Centro-Oeste;MS;;50;;;;2021-05-01;17;2778986;249033;848;5759;41;;;
Centro-Oeste;MS;;50;;;;2021-05-02;18;2778986;249958;925;5782;23;;;
Centro-Oeste;MS;;50;;;;2021-05-03;18;2778986;250365;407;5812;30;;;
Centro-Oeste;MS;;50;;;;2021-05-04;18;2778986;251369;1004;5852;40;;;
Centro-Oeste;MS;;50;;;;2021-05-05;18;2778986;252449;1080;5898;46;;;
Centro-Oeste;MS;;50;;;;2021-05-06;18;2778986;253600;1151;5937;39;;;
Centro-Oeste;MS;;50;;;;2021-05-07;18;2778986;254715;1115;5961;24;;;
Centro-Oeste;MS;;50;;;;2021-05-08;18;2778986;255717;1002;5990;29;;;
Centro-Oeste;MS;;50;;;;2021-05-09;19;2778986;256716;999;6028;38;;;
Centro-Oeste;MS;;50;;;;2021-05-10;19;2778986;257369;653;6044;16;;;
Centro-Oeste;MS;;50;;;;2021-05-11;19;2778986;258662;1293;6069;25;;;
Centro-Oeste;MS;;50;;;;2021-05-12;19;2778986;260048;1386;6106;37;;;
Centro-Oeste;MS;;50;;;;2021-05-13;19;2778986;261210;1162;6123;17;;;
Centro-Oeste;MS;;50;;;;2021-05-14;19;2778986;262551;1341;6163;40;;;
Centro-Oeste;MS;;50;;;;2021-05-15;19;2778986;263945;1394;6194;31;;;
Centro-Oeste;MS;;50;;;;2021-05-16;20;2778986;265236;1291;6202;8;;;
Centro-Oeste;MS;;50;;;;2021-05-17;20;2778986;266139;903;6230;28;;;
Centro-Oeste;MS;;50;;;;2021-05-18;20;2778986;267661;1522;6280;50;;;
Centro-Oeste;MS;;50;;;;2021-05-19;20;2778986;269557;1896;6310;30;;;
Centro-Oeste;MS;;50;;;;2021-05-20;20;2778986;271319;1762;6350;40;;;
Centro-Oeste;MS;;50;;;;2021-05-21;20;2778986;273261;1942;6382;32;;;
Centro-Oeste;MS;;50;;;;2021-05-22;20;2778986;275215;1954;6430;48;;;
Centro-Oeste;MS;;50;;;;2021-05-23;21;2778986;276877;1662;6461;31;;;
Centro-Oeste;MS;;50;;;;2021-05-24;21;2778986;278052;1175;6492;31;;;
Centro-Oeste;MS;;50;;;;2021-05-25;21;2778986;279867;1815;6543;51;;;
Centro-Oeste;MS;;50;;;;2021-05-26;21;2778986;281588;1721;6572;29;;;
Centro-Oeste;MS;;50;;;;2021-05-27;21;2778986;283302;1714;6627;55;;;
Centro-Oeste;MS;;50;;;;2021-05-28;21;2778986;284159;857;6683;56;;;
Centro-Oeste;MS;;50;;;;2021-05-29;21;2778986;287157;2998;6741;58;;;
Centro-Oeste;MS;;50;;;;2021-05-30;22;2778986;289106;1949;6791;50;;;
Centro-Oeste;MS;;50;;;;2021-05-31;22;2778986;290725;1619;6815;24;;;
Centro-Oeste;MS;;50;;;;2021-06-01;22;2778986;292677;1952;6867;52;;;
Centro-Oeste;MS;;50;;;;2021-06-02;22;2778986;294853;2176;6917;50;;;
Centro-Oeste;MS;;50;;;;2021-06-03;22;2778986;297323;2470;6976;59;;;
Centro-Oeste;MS;;50;;;;2021-06-04;22;2778986;298091;768;7032;56;;;
Centro-Oeste;MS;;50;;;;2021-06-05;22;2778986;300243;2152;7072;40;;;
Centro-Oeste;MS;;50;;;;2021-06-06;23;2778986;301559;1316;7122;50;;;
Centro-Oeste;MS;;50;;;;2021-06-07;23;2778986;303209;1650;7185;63;;;
Centro-Oeste;MS;;50;;;;2021-06-08;23;2778986;304315;1106;7210;25;;;
Centro-Oeste;MS;;50;;;;2021-06-09;23;2778986;307349;3034;7268;58;;;
Centro-Oeste;MS;;50;;;;2021-06-10;23;2778986;308374;1025;7320;52;;;
Centro-Oeste;MS;;50;;;;2021-06-11;23;2778986;310626;2252;7366;46;;;
Centro-Oeste;MS;;50;;;;2021-06-12;23;2778986;312392;1766;7439;73;;;
Centro-Oeste;MS;;50;;;;2021-06-13;24;2778986;313530;1138;7477;38;;;
Centro-Oeste;MS;;50;;;;2021-06-14;24;2778986;314445;915;7517;40;;;
Centro-Oeste;MS;;50;;;;2021-06-15;24;2778986;315832;1387;7569;52;;;
Centro-Oeste;MS;;50;;;;2021-06-16;24;2778986;317621;1789;7636;67;;;
Centro-Oeste;MS;;50;;;;2021-06-17;24;2778986;319490;1869;7671;35;;;
Centro-Oeste;MS;;50;;;;2021-06-18;24;2778986;321205;1715;7719;48;;;
Centro-Oeste;MS;;50;;;;2021-06-19;24;2778986;322445;1240;7767;48;;;
Centro-Oeste;MS;;50;;;;2021-06-20;25;2778986;323693;1248;7805;38;;;
Centro-Oeste;MT;;51;;;;2021-01-01;53;3484466;179704;277;4467;12;;;
Centro-Oeste;MT;;51;;;;2021-01-02;53;3484466;179938;234;4475;8;;;
Centro-Oeste;MT;;51;;;;2021-01-03;1;3484466;180380;442;4488;13;;;
Centro-Oeste;MT;;51;;;;2021-01-04;1;3484466;181193;813;4509;21;;;
Centro-Oeste;MT;;51;;;;2021-01-05;1;3484466;182707;1514;4529;20;;;
Centro-Oeste;MT;;51;;;;2021-01-06;1;3484466;184232;1525;4546;17;;;
Centro-Oeste;MT;;51;;;;2021-01-07;1;3484466;185825;1593;4564;18;;;
Centro-Oeste;MT;;51;;;;2021-01-08;1;3484466;187183;1358;4577;13;;;
Centro-Oeste;MT;;51;;;;2021-01-09;1;3484466;188098;915;4595;18;;;
Centro-Oeste;MT;;51;;;;2021-01-10;2;3484466;188098;0;4595;0;;;
Centro-Oeste;MT;;51;;;;2021-01-11;2;3484466;189132;1034;4619;24;;;
Centro-Oeste;MT;;51;;;;2021-01-12;2;3484466;191315;2183;4635;16;;;
Centro-Oeste;MT;;51;;;;2021-01-13;2;3484466;193054;1739;4654;19;;;
Centro-Oeste;MT;;51;;;;2021-01-14;2;3484466;194917;1863;4674;20;;;
Centro-Oeste;MT;;51;;;;2021-01-15;2;3484466;196313;1396;4689;15;;;
Centro-Oeste;MT;;51;;;;2021-01-16;2;3484466;197356;1043;4710;21;;;
Centro-Oeste;MT;;51;;;;2021-01-17;3;3484466;197916;560;4721;11;;;
Centro-Oeste;MT;;51;;;;2021-01-18;3;3484466;199035;1119;4743;22;;;
Centro-Oeste;MT;;51;;;;2021-01-19;3;3484466;201014;1979;4774;31;;;
Centro-Oeste;MT;;51;;;;2021-01-20;3;3484466;202559;1545;4805;31;;;
Centro-Oeste;MT;;51;;;;2021-01-21;3;3484466;204031;1472;4830;25;;;
Centro-Oeste;MT;;51;;;;2021-01-22;3;3484466;205616;1585;4858;28;;;
Centro-Oeste;MT;;51;;;;2021-01-23;3;3484466;206598;982;4882;24;;;
Centro-Oeste;MT;;51;;;;2021-01-24;4;3484466;206937;339;4895;13;;;
Centro-Oeste;MT;;51;;;;2021-01-25;4;3484466;207851;914;4919;24;;;
Centro-Oeste;MT;;51;;;;2021-01-26;4;3484466;209404;1553;4944;25;;;
Centro-Oeste;MT;;51;;;;2021-01-27;4;3484466;211052;1648;4968;24;;;
Centro-Oeste;MT;;51;;;;2021-01-28;4;3484466;212544;1492;4993;25;;;
Centro-Oeste;MT;;51;;;;2021-01-29;4;3484466;214346;1802;5016;23;;;
Centro-Oeste;MT;;51;;;;2021-01-30;4;3484466;215392;1046;5036;20;;;
Centro-Oeste;MT;;51;;;;2021-01-31;5;3484466;215805;413;5050;14;;;
Centro-Oeste;MT;;51;;;;2021-02-01;5;3484466;216797;992;5074;24;;;
Centro-Oeste;MT;;51;;;;2021-02-02;5;3484466;218475;1678;5098;24;;;
Centro-Oeste;MT;;51;;;;2021-02-03;5;3484466;220165;1690;5129;31;;;
Centro-Oeste;MT;;51;;;;2021-02-04;5;3484466;221497;1332;5152;23;;;
Centro-Oeste;MT;;51;;;;2021-02-05;5;3484466;222942;1445;5177;25;;;
Centro-Oeste;MT;;51;;;;2021-02-06;5;3484466;223770;828;5201;24;;;
Centro-Oeste;MT;;51;;;;2021-02-07;6;3484466;224185;415;5223;22;;;
Centro-Oeste;MT;;51;;;;2021-02-08;6;3484466;225247;1062;5244;21;;;
Centro-Oeste;MT;;51;;;;2021-02-09;6;3484466;226825;1578;5268;24;;;
Centro-Oeste;MT;;51;;;;2021-02-10;6;3484466;228005;1180;5295;27;;;
Centro-Oeste;MT;;51;;;;2021-02-11;6;3484466;229172;1167;5313;18;;;
Centro-Oeste;MT;;51;;;;2021-02-12;6;3484466;230522;1350;5336;23;;;
Centro-Oeste;MT;;51;;;;2021-02-13;6;3484466;231459;937;5357;21;;;
Centro-Oeste;MT;;51;;;;2021-02-14;7;3484466;231762;303;5375;18;;;
Centro-Oeste;MT;;51;;;;2021-02-15;7;3484466;232716;954;5396;21;;;
Centro-Oeste;MT;;51;;;;2021-02-16;7;3484466;234173;1457;5415;19;;;
Centro-Oeste;MT;;51;;;;2021-02-17;7;3484466;235874;1701;5455;40;;;
Centro-Oeste;MT;;51;;;;2021-02-18;7;3484466;237403;1529;5484;29;;;
Centro-Oeste;MT;;51;;;;2021-02-19;7;3484466;238835;1432;5500;16;;;
Centro-Oeste;MT;;51;;;;2021-02-20;7;3484466;240059;1224;5524;24;;;
Centro-Oeste;MT;;51;;;;2021-02-21;8;3484466;240371;312;5534;10;;;
Centro-Oeste;MT;;51;;;;2021-02-22;8;3484466;241429;1058;5560;26;;;
Centro-Oeste;MT;;51;;;;2021-02-23;8;3484466;243172;1743;5602;42;;;
Centro-Oeste;MT;;51;;;;2021-02-24;8;3484466;245022;1850;5624;22;;;
Centro-Oeste;MT;;51;;;;2021-02-25;8;3484466;246672;1650;5648;24;;;
Centro-Oeste;MT;;51;;;;2021-02-26;8;3484466;248111;1439;5675;27;;;
Centro-Oeste;MT;;51;;;;2021-02-27;8;3484466;248943;832;5687;12;;;
